r,theta,mu,nu,residual
7.689999999999999503e+00,2.682920126165683428e+00,5.004999999999999893e+00,1.000000000000000000e+01,3.125149173642552825e+01
7.740000000000000213e+00,2.714336052701581625e+00,5.004999999999999893e+00,1.000000000000000000e+01,3.125036163543980194e+01
4.820000000000000284e+00,1.269203432050276525e+00,1.000000000000000021e-02,1.000000000000000021e-02,3.124943706628145890e+01
7.729999999999999538e+00,6.163804786343174413e+00,5.004999999999999893e+00,1.000000000000000000e+01,3.124845258087512789e+01
7.799999999999999822e+00,6.163804786343174413e+00,5.004999999999999893e+00,1.000000000000000000e+01,3.124835704931054536e+01
4.719999999999999751e+00,1.300619358586174501e+00,1.000000000000000021e-02,1.000000000000000021e-02,3.124823101615785959e+01
7.860000000000000320e+00,2.695486496780042707e+00,5.004999999999999893e+00,1.000000000000000000e+01,3.124804943064218321e+01
4.700000000000000178e+00,1.231504320207198910e+00,1.000000000000000021e-02,1.000000000000000021e-02,3.124715074802520576e+01
7.729999999999999538e+00,6.182654342264712888e+00,5.004999999999999893e+00,1.000000000000000000e+01,3.124694861139972701e+01
4.669999999999999929e+00,1.269203432050276525e+00,1.000000000000000021e-02,1.000000000000000021e-02,3.124665066106250677e+01
4.809999999999999609e+00,1.174955652442582599e+00,1.000000000000000021e-02,1.000000000000000021e-02,3.124642179990432922e+01
4.910000000000000142e+00,1.162389281828223542e+00,1.000000000000000021e-02,1.000000000000000021e-02,3.124557646413773071e+01
4.929999999999999716e+00,1.181238837749762238e+00,1.000000000000000021e-02,1.000000000000000021e-02,3.124447978337820331e+01
7.860000000000000320e+00,2.708052867394401986e+00,5.004999999999999893e+00,1.000000000000000000e+01,3.124196098038993341e+01
4.669999999999999929e+00,1.288052987971815222e+00,1.000000000000000021e-02,1.000000000000000021e-02,3.124190675766077518e+01
7.809999999999999609e+00,2.676636940858503788e+00,5.004999999999999893e+00,1.000000000000000000e+01,3.124014943170473302e+01
4.689999999999999503e+00,1.300619358586174501e+00,1.000000000000000021e-02,1.000000000000000021e-02,3.123989823974038060e+01
4.929999999999999716e+00,1.174955652442582599e+00,1.000000000000000021e-02,1.000000000000000021e-02,3.123915991363073630e+01
4.910000000000000142e+00,1.212654764285660214e+00,1.000000000000000021e-02,1.000000000000000021e-02,3.123869784851597942e+01
4.679999999999999716e+00,1.250353876128737829e+00,1.000000000000000021e-02,1.000000000000000021e-02,3.123655743947360364e+01
7.700000000000000178e+00,2.676636940858503788e+00,5.004999999999999893e+00,1.000000000000000000e+01,3.123534114814554385e+01
7.700000000000000178e+00,6.170087971650354497e+00,5.004999999999999893e+00,1.000000000000000000e+01,3.123483928372005280e+01
7.709999999999999964e+00,2.708052867394401986e+00,5.004999999999999893e+00,1.000000000000000000e+01,3.123466824705207756e+01
4.830000000000000071e+00,1.168672467135403181e+00,1.000000000000000021e-02,1.000000000000000021e-02,3.123394923994097638e+01
4.790000000000000036e+00,1.181238837749762238e+00,1.000000000000000021e-02,1.000000000000000021e-02,3.123391058330890502e+01
4.759999999999999787e+00,1.193805208364121517e+00,1.000000000000000021e-02,1.000000000000000021e-02,3.123358987095387107e+01
4.860000000000000320e+00,1.162389281828223542e+00,1.000000000000000021e-02,1.000000000000000021e-02,3.123283467476119313e+01
4.929999999999999716e+00,1.187522023056941878e+00,1.000000000000000021e-02,1.000000000000000021e-02,3.123163765197956820e+01
7.839999999999999858e+00,6.176371156957533692e+00,5.004999999999999893e+00,1.000000000000000000e+01,3.123055677060848367e+01
7.820000000000000284e+00,6.182654342264712888e+00,5.004999999999999893e+00,1.000000000000000000e+01,3.122994606417324448e+01
7.700000000000000178e+00,6.176371156957533692e+00,5.004999999999999893e+00,1.000000000000000000e+01,3.122989780696053685e+01
4.729999999999999538e+00,1.300619358586174501e+00,1.000000000000000021e-02,1.000000000000000021e-02,3.122819883025362842e+01
7.849999999999999645e+00,2.714336052701581625e+00,5.004999999999999893e+00,1.000000000000000000e+01,3.122258318638278141e+01
7.719999999999999751e+00,6.163804786343174413e+00,5.004999999999999893e+00,1.000000000000000000e+01,3.122252324778592580e+01
7.809999999999999609e+00,6.163804786343174413e+00,5.004999999999999893e+00,1.000000000000000000e+01,3.122235732315740719e+01
4.669999999999999929e+00,1.262920246743096886e+00,1.000000000000000021e-02,1.000000000000000021e-02,3.122186595972463152e+01
7.750000000000000000e+00,2.670353755551324149e+00,5.004999999999999893e+00,1.000000000000000000e+01,3.122103742916181091e+01
7.839999999999999858e+00,2.682920126165683428e+00,5.004999999999999893e+00,1.000000000000000000e+01,3.121941359861157039e+01
7.740000000000000213e+00,2.670353755551324149e+00,5.004999999999999893e+00,1.000000000000000000e+01,3.121811734786598436e+01
4.809999999999999609e+00,1.275486617357456165e+00,1.000000000000000021e-02,1.000000000000000021e-02,3.121767586085899637e+01
7.759999999999999787e+00,2.670353755551324149e+00,5.004999999999999893e+00,1.000000000000000000e+01,3.121697239435848203e+01
4.689999999999999503e+00,1.237787505514378550e+00,1.000000000000000021e-02,1.000000000000000021e-02,3.121676403493792051e+01
7.719999999999999751e+00,6.182654342264712888e+00,5.004999999999999893e+00,1.000000000000000000e+01,3.121650562748538960e+01
7.679999999999999716e+00,2.689203311472863067e+00,5.004999999999999893e+00,1.000000000000000000e+01,3.121599553868204779e+01
4.669999999999999929e+00,1.294336173278994861e+00,1.000000000000000021e-02,1.000000000000000021e-02,3.121542412520527776e+01
4.929999999999999716e+00,1.168672467135403181e+00,1.000000000000000021e-02,1.000000000000000021e-02,3.121517198175279972e+01
4.870000000000000107e+00,1.244070690821558189e+00,1.000000000000000021e-02,1.000000000000000021e-02,3.121464092857450012e+01
4.919999999999999929e+00,1.162389281828223542e+00,1.000000000000000021e-02,1.000000000000000021e-02,3.121439713327021082e+01
